lmsocialserver,1111/tcp,0.00114,# LM Social Server,,
timbuktu,407/tcp,0.001129,,,
isakmp,500/tcp,0.001129,,,
nip,376/udp,0.00112,# Amiga Envoy Network Inquiry Proto,,
ris-cm,748/udp,0.00112,# Russell Info Sci Calendar Manager,,
fujitsu-dtcns,1514/udp,0.00112,"# Fujitsu Systems Business of America, Inc",,
telelpathattack,5011/udp,0.00112,,,
pop3,110/udp,0.001104,# PostOffice V.3,,
smartsdp,426/udp,0.001104,,,
acmsoda,6969/udp,0.001104,,,
ftp-data,20/tcp,0.001079,# File Transfer [Default Data],,
ni-ftp,47/udp,0.001071,# NI FTP,,
print-srv,170/udp,0.001071,# Network PostScript,,
lonewolf-lm,6146/udp,0.001071,# Lone Wolf Systems License Manager,,
invokator,2006/tcp,0.001066,# raid-cd | raid,,
zincite-a,1034/tcp,0.001064,# activesync | Zincite.A backdoor | ActiveSync Notifications,,
aeroflight-ads,1218/tcp,0.001064,# AeroFlight ADs,,
iscsi,3260/tcp,0.001064,# iscsi-target | iSCSI port,,
hydap,15000/tcp,0.001064,# Hypack Hydrographic Software Packages Data Acquisition | Hypack Data Aquisition,,
krb524,4444/tcp,0.001041,# nv-video | Kerberos 5 to 4 ticket xlator | NV Video default,,
codaauth2,370/udp,0.001038,,,
unknown,32812/udp,0.001036,,,
unknown,32820/udp,0.001036,,,
unknown,32843/udp,0.001036,,,
unknown,32847/udp,0.001036,,,
unknown,32897/udp,0.001036,,,
unknown,32955/udp,0.001036,,,
unknown,33028/udp,0.001036,,,
unknown,33043/udp,0.001036,,,
unknown,33080/udp,0.001036,,,
unknown,33144/udp,0.001036,,,
unknown,33149/udp,0.001036,,,
unknown,33156/udp,0.001036,,,
unknown,33162/udp,0.001036,,,
unknown,33207/udp,0.001036,,,
unknown,33208/udp,0.001036,,,
unknown,33264/udp,0.001036,,,
unknown,33285/udp,0.001036,,,
unknown,33290/udp,0.001036,,,
unknown,33302/udp,0.001036,,,
unknown,33377/udp,0.001036,,,
unknown,33394/udp,0.001036,,,
unknown,33414/udp,0.001036,,,
unknown,33422/udp,0.001036,,,
unknown,33448/udp,0.001036,,,
unknown,33465/udp,0.001036,,,
unknown,33556/udp,0.001036,,,
unknown,33575/udp,0.001036,,,
unknown,33584/udp,0.001036,,,
unknown,33591/udp,0.001036,,,
unknown,33652/udp,0.001036,,,
unknown,33687/udp,0.001036,,,
unknown,33693/udp,0.001036,,,
unknown,33700/udp,0.001036,,,
unknown,33710/udp,0.001036,,,
unknown,33724/udp,0.001036,,,
unknown,33795/udp,0.001036,,,
unknown,33826/udp,0.001036,,,
unknown,33849/udp,0.001036,,,
unknown,33858/udp,0.001036,,,
unknown,33873/udp,0.001036,,,
unknown,33878/udp,0.001036,,,
unknown,33882/udp,0.001036,,,
unknown,33975/udp,0.001036,,,
unknown,33986/udp,0.001036,,,
unknown,34075/udp,0.001036,,,
unknown,34082/udp,0.001036,,,
unknown,34119/udp,0.001036,,,
unknown,34133/udp,0.001036,,,
unknown,34153/udp,0.001036,,,
unknown,34157/udp,0.001036,,,
unknown,34214/udp,0.001036,,,
unknown,34227/udp,0.001036,,,
unknown,34231/udp,0.001036,,,
unknown,34243/udp,0.001036,,,
unknown,34250/udp,0.001036,,,
unknown,34253/udp,0.001036,,,
unknown,34374/udp,0.001036,,,
unknown,34417/udp,0.001036,,,
unknown,34421/udp,0.001036,,,
unknown,34425/udp,0.001036,,,
unknown,34586/udp,0.001036,,,
unknown,34653/udp,0.001036,,,
unknown,34692/udp,0.001036,,,
unknown,34705/udp,0.001036,,,
unknown,34757/udp,0.001036,,,
unknown,34770/udp,0.001036,,,
unknown,34771/udp,0.001036,,,
unknown,34780/udp,0.001036,,,
unknown,34822/udp,0.001036,,,
unknown,34847/udp,0.001036,,,
unknown,34893/udp,0.001036,,,
unknown,34979/udp,0.001036,,,
unknown,35026/udp,0.001036,,,
unknown,35044/udp,0.001036,,,
unknown,35051/udp,0.001036,,,
unknown,35108/udp,0.001036,,,
unknown,35176/udp,0.001036,,,
unknown,35188/udp,0.001036,,,
unknown,35222/udp,0.001036,,,
unknown,35240/udp,0.001036,,,
unknown,35280/udp,0.001036,,,
unknown,35283/udp,0.001036,,,
unknown,35390/udp,0.001036,,,
unknown,35474/udp,0.001036,,,
unknown,35490/udp,0.001036,,,
unknown,35493/udp,0.001036,,,
unknown,35516/udp,0.001036,,,
unknown,35636/udp,0.001036,,,
unknown,35656/udp,0.001036,,,
unknown,35746/udp,0.001036,,,
unknown,35773/udp,0.001036,,,
unknown,35775/udp,0.001036,,,
unknown,35776/udp,0.001036,,,
unknown,35810/udp,0.001036,,,
unknown,35896/udp,0.001036,,,
unknown,35904/udp,0.001036,,,
unknown,35940/udp,0.001036,,,
unknown,35948/udp,0.001036,,,
unknown,35985/udp,0.001036,,,
unknown,35991/udp,0.001036,,,
unknown,36019/udp,0.001036,,,
unknown,36041/udp,0.001036,,,
unknown,36065/udp,0.001036,,,
unknown,36096/udp,0.001036,,,
unknown,36099/udp,0.001036,,,
unknown,36126/udp,0.001036,,,
unknown,36136/udp,0.001036,,,
unknown,36178/udp,0.001036,,,
unknown,36214/udp,0.001036,,,
unknown,36237/udp,0.001036,,,
unknown,36293/udp,0.001036,,,
unknown,36380/udp,0.001036,,,
unknown,36462/udp,0.001036,,,
unknown,36471/udp,0.001036,,,
unknown,36500/udp,0.001036,,,
unknown,36519/udp,0.001036,,,
unknown,36522/udp,0.001036,,,
unknown,36576/udp,0.001036,,,
unknown,36641/udp,0.001036,,,
unknown,36666/udp,0.001036,,,
unknown,36694/udp,0.001036,,,
unknown,36695/udp,0.001036,,,
unknown,36719/udp,0.001036,,,
unknown,36817/udp,0.001036,,,
unknown,36854/udp,0.001036,,,
unknown,36862/udp,0.001036,,,
unknown,36887/udp,0.001036,,,
unknown,36910/udp,0.001036,,,
unknown,36931/udp,0.001036,,,
unknown,36990/udp,0.001036,,,
unknown,37018/udp,0.001036,,,
unknown,37025/udp,0.001036,,,
unknown,37046/udp,0.001036,,,
unknown,37093/udp,0.001036,,,
unknown,37136/udp,0.001036,,,
unknown,37139/udp,0.001036,,,
unknown,37152/udp,0.001036,,,
unknown,37156/udp,0.001036,,,
unknown,37163/udp,0.001036,,,
unknown,37182/udp,0.001036,,,
unknown,37198/udp,0.001036,,,
unknown,37216/udp,0.001036,,,
unknown,37221/udp,0.001036,,,
unknown,37255/udp,0.001036,,,
unknown,37316/udp,0.001036,,,
unknown,37327/udp,0.001036,,,
unknown,37343/udp,0.001036,,,
unknown,37348/udp,0.001036,,,
unknown,37377/udp,0.001036,,,
unknown,37385/udp,0.001036,,,
unknown,37400/udp,0.001036,,,
unknown,37401/udp,0.001036,,,
unknown,37423/udp,0.001036,,,
unknown,37441/udp,0.001036,,,
unknown,37456/udp,0.001036,,,
unknown,37464/udp,0.001036,,,
unknown,37478/udp,0.001036,,,
unknown,37561/udp,0.001036,,,
unknown,37563/udp,0.001036,,,
unknown,37574/udp,0.001036,,,
unknown,37589/udp,0.001036,,,
unknown,37592/udp,0.001036,,,
unisys-eportal,37654/udp,0.001036,# Unisys ClearPath ePortal,,
unknown,37663/udp,0.001036,,,
unknown,37664/udp,0.001036,,,
unknown,37670/udp,0.001036,,,
unknown,37682/udp,0.001036,,,
unknown,37686/udp,0.001036,,,
unknown,37823/udp,0.001036,,,
unknown,37922/udp,0.001036,,,
unknown,37933/udp,0.001036,,,
unknown,37964/udp,0.001036,,,
unknown,38014/udp,0.001036,,,
unknown,38041/udp,0.001036,,,
unknown,38053/udp,0.001036,,,
unknown,38064/udp,0.001036,,,
unknown,38125/udp,0.001036,,,
unknown,38142/udp,0.001036,,,
unknown,38153/udp,0.001036,,,
unknown,38172/udp,0.001036,,,
unknown,38183/udp,0.001036,,,
unknown,38190/udp,0.001036,,,
unknown,38218/udp,0.001036,,,
unknown,38274/udp,0.001036,,,
unknown,38294/udp,0.001036,,,
unknown,38304/udp,0.001036,,,
unknown,38312/udp,0.001036,,,
unknown,38325/udp,0.001036,,,
unknown,38370/udp,0.001036,,,
unknown,38499/udp,0.001036,,,
unknown,38510/udp,0.001036,,,
unknown,38526/udp,0.001036,,,
unknown,38571/udp,0.001036,,,
unknown,38608/udp,0.001036,,,
unknown,38609/udp,0.001036,,,
unknown,38644/udp,0.001036,,,
unknown,38648/udp,0.001036,,,
unknown,38714/udp,0.001036,,,
unknown,38727/udp,0.001036,,,
unknown,38732/udp,0.001036,,,
unknown,38734/udp,0.001036,,,
unknown,38742/udp,0.001036,,,
unknown,38812/udp,0.001036,,,
unknown,38864/udp,0.001036,,,
unknown,38972/udp,0.001036,,,
unknown,39028/udp,0.001036,,,
unknown,39035/udp,0.001036,,,
unknown,39042/udp,0.001036,,,
unknown,39056/udp,0.001036,,,
unknown,39086/udp,0.001036,,,
unknown,39116/udp,0.001036,,,
unknown,39135/udp,0.001036,,,
unknown,39146/udp,0.001036,,,
unknown,39163/udp,0.001036,,,
unknown,39220/udp,0.001036,,,
unknown,39243/udp,0.001036,,,
unknown,39297/udp,0.001036,,,
unknown,39313/udp,0.001036,,,
unknown,39332/udp,0.001036,,,
unknown,39377/udp,0.001036,,,
unknown,39383/udp,0.001036,,,
unknown,39401/udp,0.001036,,,
unknown,39430/udp,0.001036,,,
unknown,39440/udp,0.001036,,,
unknown,39453/udp,0.001036,,,
unknown,39457/udp,0.001036,,,
unknown,39507/udp,0.001036,,,
unknown,39548/udp,0.001036,,,
unknown,39590/udp,0.001036,,,
unknown,39596/udp,0.001036,,,
unknown,39600/udp,0.001036,,,
unknown,39630/udp,0.001036,,,
unknown,39641/udp,0.001036,,,
unknown,39649/udp,0.001036,,,
unknown,39659/udp,0.001036,,,
unknown,39697/udp,0.001036,,,
unknown,39709/udp,0.001036,,,
unknown,39733/udp,0.001036,,,
unknown,39743/udp,0.001036,,,
unknown,39745/udp,0.001036,,,
unknown,39753/udp,0.001036,,,
unknown,39811/udp,0.001036,,,
unknown,39812/udp,0.001036,,,
unknown,39863/udp,0.001036,,,
unknown,39919/udp,0.001036,,,
unknown,39982/udp,0.001036,,,
unknown,40043/udp,0.001036,,,
unknown,40071/udp,0.001036,,,
unknown,40074/udp,0.001036,,,
unknown,40101/udp,0.001036,,,
unknown,40102/udp,0.001036,,,
unknown,40111/udp,0.001036,,,
unknown,40266/udp,0.001036,,,
unknown,40303/udp,0.001036,,,
unknown,40322/udp,0.001036,,,
unknown,40351/udp,0.001036,,,
unknown,40399/udp,0.001036,,,
unknown,40423/udp,0.001036,,,
unknown,40436/udp,0.001036,,,
unknown,40453/udp,0.001036,,,
unknown,40480/udp,0.001036,,,
unknown,40487/udp,0.001036,,,
unknown,40491/udp,0.001036,,,
unknown,40512/udp,0.001036,,,
unknown,40551/udp,0.001036,,,
unknown,40580/udp,0.001036,,,
unknown,40591/udp,0.001036,,,
unknown,40625/udp,0.001036,,,
unknown,40642/udp,0.001036,,,
unknown,40653/udp,0.001036,,,
unknown,40667/udp,0.001036,,,
unknown,40722/udp,0.001036,,,
unknown,40736/udp,0.001036,,,
unknown,40830/udp,0.001036,,,
unknown,40877/udp,0.001036,,,
unknown,40882/udp,0.001036,,,
unknown,40893/udp,0.001036,,,
unknown,40904/udp,0.001036,,,
unknown,40914/udp,0.001036,,,
unknown,40940/udp,0.001036,,,
unknown,40958/udp,0.001036,,,
unknown,40972/udp,0.001036,,,
unknown,40982/udp,0.001036,,,
unknown,40993/udp,0.001036,,,
unknown,41011/udp,0.001036,,,
unknown,41014/udp,0.001036,,,
unknown,41073/udp,0.001036,,,
unknown,41139/udp,0.001036,,,
unknown,41148/udp,0.001036,,,
unknown,41149/udp,0.001036,,,
unknown,41156/udp,0.001036,,,
unknown,41161/udp,0.001036,,,
unknown,41265/udp,0.001036,,,
unknown,41327/udp,0.001036,,,
unknown,41334/udp,0.001036,,,
unknown,41335/udp,0.001036,,,
unknown,41343/udp,0.001036,,,
unknown,41348/udp,0.001036,,,
unknown,41360/udp,0.001036,,,
unknown,41380/udp,0.001036,,,
unknown,41406/udp,0.001036,,,
unknown,41496/udp,0.001036,,,
unknown,41499/udp,0.001036,,,
unknown,41619/udp,0.001036,,,
unknown,41717/udp,0.001036,,,
unknown,41731/udp,0.001036,,,
unknown,41771/udp,0.001036,,,
unknown,41779/udp,0.001036,,,
unknown,41816/udp,0.001036,,,
unknown,41837/udp,0.001036,,,
unknown,41851/udp,0.001036,,,
unknown,41875/udp,0.001036,,,
unknown,42005/udp,0.001036,,,
unknown,42051/udp,0.001036,,,
unknown,42139/udp,0.001036,,,
unknown,42148/udp,0.001036,,,
unknown,42215/udp,0.001036,,,
unknown,42220/udp,0.001036,,,
unknown,42251/udp,0.001036,,,
unknown,42279/udp,0.001036,,,
unknown,42284/udp,0.001036,,,
unknown,42285/udp,0.001036,,,
unknown,42294/udp,0.001036,,,
unknown,42340/udp,0.001036,,,
unknown,42341/udp,0.001036,,,
unknown,42373/udp,0.001036,,,
unknown,42498/udp,0.001036,,,
unknown,42533/udp,0.001036,,,
unknown,42558/udp,0.001036,,,
unknown,42585/udp,0.001036,,,
unknown,42612/udp,0.001036,,,
unknown,42638/udp,0.001036,,,
unknown,42648/udp,0.001036,,,
unknown,42702/udp,0.001036,,,
unknown,42708/udp,0.001036,,,
unknown,42716/udp,0.001036,,,
unknown,42773/udp,0.001036,,,
unknown,42803/udp,0.001036,,,
unknown,42807/udp,0.001036,,,
unknown,42812/udp,0.001036,,,
unknown,42825/udp,0.001036,,,
unknown,42827/udp,0.001036,,,
unknown,42857/udp,0.001036,,,
unknown,42868/udp,0.001036,,,
unknown,42882/udp,0.001036,,,
unknown,42916/udp,0.001036,,,
unknown,42941/udp,0.001036,,,
unknown,43039/udp,0.001036,,,
unknown,43072/udp,0.001036,,,
unknown,43080/udp,0.001036,,,
unknown,43092/udp,0.001036,,,
unknown,43170/udp,0.001036,,,
unknown,43173/udp,0.001036,,,
unknown,43175/udp,0.001036,,,
unknown,43248/udp,0.001036,,,
unknown,43260/udp,0.001036,,,
unknown,43268/udp,0.001036,,,
unknown,43284/udp,0.001036,,,
unknown,43288/udp,0.001036,,,
unknown,43334/udp,0.001036,,,
unknown,43336/udp,0.001036,,,
unknown,43361/udp,0.001036,,,
unknown,43423/udp,0.001036,,,
unknown,43455/udp,0.001036,,,
unknown,43510/udp,0.001036,,,
unknown,43525/udp,0.001036,,,
unknown,43640/udp,0.001036,,,
unknown,43715/udp,0.001036,,,
unknown,43740/udp,0.001036,,,
unknown,43802/udp,0.001036,,,
unknown,43842/udp,0.001036,,,
unknown,43941/udp,0.001036,,,
unknown,43942/udp,0.001036,,,
unknown,43983/udp,0.001036,,,
unknown,44009/udp,0.001036,,,
unknown,44026/udp,0.001036,,,
unknown,44034/udp,0.001036,,,
unknown,44037/udp,0.001036,,,
unknown,44054/udp,0.001036,,,
unknown,44079/udp,0.001036,,,
unknown,44093/udp,0.001036,,,
unknown,44099/udp,0.001036,,,
unknown,44100/udp,0.001036,,,
unknown,44116/udp,0.001036,,,
unknown,44117/udp,0.001036,,,
unknown,44135/udp,0.001036,,,
unknown,44275/udp,0.001036,,,
unknown,44310/udp,0.001036,,,
unknown,44312/udp,0.001036,,,
unknown,44364/udp,0.001036,,,
unknown,44371/udp,0.001036,,,
unknown,44408/udp,0.001036,,,
unknown,44420/udp,0.001036,,,
unknown,44454/udp,0.001036,,,
unknown,44503/udp,0.001036,,,
unknown,44518/udp,0.001036,,,
unknown,44539/udp,0.001036,,,
unknown,44577/udp,0.001036,,,
unknown,44598/udp,0.001036,,,
unknown,44611/udp,0.001036,,,
unknown,44661/udp,0.001036,,,
unknown,44733/udp,0.001036,,,
unknown,44748/udp,0.001036,,,
unknown,44819/udp,0.001036,,,
unknown,44856/udp,0.001036,,,
unknown,44917/udp,0.001036,,,
unknown,44943/udp,0.001036,,,
unknown,45006/udp,0.001036,,,
unknown,45037/udp,0.001036,,,
unknown,45061/udp,0.001036,,,
unknown,45148/udp,0.001036,,,
unknown,45193/udp,0.001036,,,
unknown,45338/udp,0.001036,,,
unknown,45345/udp,0.001036,,,
unknown,45449/udp,0.001036,,,
unknown,45503/udp,0.001036,,,
unknown,45538/udp,0.001036,,,
unknown,45596/udp,0.001036,,,
unknown,45719/udp,0.001036,,,
unknown,45769/udp,0.001036,,,
unknown,45883/udp,0.001036,,,
unknown,45891/udp,0.001036,,,
unknown,45906/udp,0.001036,,,
unknown,45971/udp,0.001036,,,
unknown,46040/udp,0.001036,,,
unknown,46055/udp,0.001036,,,
unknown,46066/udp,0.001036,,,
unknown,46114/udp,0.001036,,,
unknown,46195/udp,0.001036,,,
unknown,46201/udp,0.001036,,,
unknown,46207/udp,0.001036,,,
unknown,46249/udp,0.001036,,,
unknown,46265/udp,0.001036,,,
unknown,46270/udp,0.001036,,,
unknown,46294/udp,0.001036,,,
unknown,46387/udp,0.001036,,,
unknown,46440/udp,0.001036,,,
unknown,46457/udp,0.001036,,,
unknown,46462/udp,0.001036,,,
unknown,46464/udp,0.001036,,,
unknown,46483/udp,0.001036,,,
unknown,46584/udp,0.001036,,,
unknown,46594/udp,0.001036,,,
unknown,46603/udp,0.001036,,,
unknown,46630/udp,0.001036,,,
unknown,46641/udp,0.001036,,,
unknown,46643/udp,0.001036,,,
unknown,46652/udp,0.001036,,,
unknown,46698/udp,0.001036,,,
unknown,46758/udp,0.001036,,,
unknown,46793/udp,0.001036,,,
unknown,46808/udp,0.001036,,,
unknown,46837/udp,0.001036,,,
unknown,47030/udp,0.001036,,,
unknown,47083/udp,0.001036,,,
unknown,47132/udp,0.001036,,,
unknown,47134/udp,0.001036,,,
unknown,47160/udp,0.001036,,,
unknown,47169/udp,0.001036,,,
unknown,47185/udp,0.001036,,,
unknown,47198/udp,0.001036,,,
unknown,47270/udp,0.001036,,,
unknown,47279/udp,0.001036,,,
unknown,47337/udp,0.001036,,,
unknown,47371/udp,0.001036,,,
unknown,47406/udp,0.001036,,,
unknown,47432/udp,0.001036,,,
unknown,47457/udp,0.001036,,,
unknown,47572/udp,0.001036,,,
unknown,47577/udp,0.001036,,,
unknown,47586/udp,0.001036,,,
unknown,47656/udp,0.001036,,,
unknown,47706/udp,0.001036,,,
unknown,47751/udp,0.001036,,,
unknown,47802/udp,0.001036,,,
unknown,47817/udp,0.001036,,,
unknown,47821/udp,0.001036,,,
unknown,47842/udp,0.001036,,,
unknown,47847/udp,0.001036,,,
unknown,47851/udp,0.001036,,,
unknown,47917/udp,0.001036,,,
unknown,47926/udp,0.001036,,,
unknown,47936/udp,0.001036,,,
unknown,47971/udp,0.001036,,,
unknown,48105/udp,0.001036,,,
unknown,48126/udp,0.001036,,,
unknown,48156/udp,0.001036,,,
unknown,48222/udp,0.001036,,,
unknown,48263/udp,0.001036,,,
unknown,48282/udp,0.001036,,,
unknown,48314/udp,0.001036,,,
unknown,48315/udp,0.001036,,,
unknown,48321/udp,0.001036,,,
unknown,48324/udp,0.001036,,,
unknown,48329/udp,0.001036,,,
unknown,48342/udp,0.001036,,,
unknown,48411/udp,0.001036,,,
unknown,48496/udp,0.001036,,,
unknown,48548/udp,0.001036,,,
unknown,48555/udp,0.001036,,,
com-bardac-dw,48556/udp,0.001036,,,
unknown,48558/udp,0.001036,,,
unknown,48605/udp,0.001036,,,
unknown,48626/udp,0.001036,,,
unknown,48631/udp,0.001036,,,
unknown,48712/udp,0.001036,,,
unknown,48733/udp,0.001036,,,
unknown,48780/udp,0.001036,,,
unknown,48790/udp,0.001036,,,
unknown,48854/udp,0.001036,,,
unknown,48860/udp,0.001036,,,
unknown,48887/udp,0.001036,,,
unknown,48898/udp,0.001036,,,
unknown,48901/udp,0.001036,,,
unknown,48906/udp,0.001036,,,
unknown,48954/udp,0.001036,,,
unknown,49042/udp,0.001036,,,
unknown,49052/udp,0.001036,,,
unknown,49114/udp,0.001036,,,
unknown,49127/udp,0.001036,,,
unknown,49136/udp,0.001036,,,
bgmp,264/tcp,0.001029,,,
decap,403/udp,0.001021,,,
rwhois,4321/udp,0.001021,# Remote Who Is,,
cfengine,5308/udp,0.001021,,,
afs3-rmtsys,7009/udp,0.001021,# remote cache manager service,,
dsp,33/tcp,0.001016,# Display Support Protocol,,
mailbox,2004/tcp,0.001016,# emce | CCWS mm conf,,
hosts2-ns,81/udp,0.001005,# HOSTS2 Name Server,,
keyserver,584/udp,0.001005,,,
dlswpn,2067/udp,0.001005,# Data Link Switch Write Port Number,,
afs3-callback,7001/udp,0.001005,# callbacks to cache managers,,
unknown,49164/udp,0.001004,,,
unknown,49183/udp,0.001004,,,
unknown,49203/udp,0.001004,,,
unknown,49206/udp,0.001004,,,
unknown,49217/udp,0.001004,,,
unknown,49218/udp,0.001004,,,
unknown,49219/udp,0.001004,,,
unknown,49223/udp,0.001004,,,
unknown,49227/udp,0.001004,,,
unknown,49231/udp,0.001004,,,
unknown,49236/udp,0.001004,,,
unknown,49237/udp,0.001004,,,
unknown,49249/udp,0.001004,,,
unknown,49252/udp,0.001004,,,
unknown,49255/udp,0.001004,,,
unknown,49264/udp,0.001004,,,
unknown,49266/udp,0.001004,,,
unknown,49268/udp,0.001004,,,
unknown,49273/udp,0.001004,,,
unknown,49295/udp,0.001004,,,
unknown,49317/udp,0.001004,,,
unknown,49319/udp,0.001004,,,
unknown,49324/udp,0.001004,,,
unknown,49334/udp,0.001004,,,
unknown,49337/udp,0.001004,,,
unknown,49348/udp,0.001004,,,
unknown,49375/udp,0.001004,,,
unknown,49384/udp,0.001004,,,
unknown,49440/udp,0.001004,,,
unknown,49443/udp,0.001004,,,
unknown,49478/udp,0.001004,,,
unknown,49506/udp,0.001004,,,
unknown,49513/udp,0.001004,,,
unknown,49525/udp,0.001004,,,
unknown,49557/udp,0.001004,,,
unknown,49562/udp,0.001004,,,
unknown,49579/udp,0.001004,,,
unknown,49589/udp,0.001004,,,
unknown,49600/udp,0.001004,,,
unknown,49620/udp,0.001004,,,
unknown,49639/udp,0.001004,,,
unknown,49669/udp,0.001004,,,
unknown,49746/udp,0.001004,,,
unknown,49754/udp,0.001004,,,
unknown,49801/udp,0.001004,,,
unknown,49839/udp,0.001004,,,
unknown,49926/udp,0.001004,,,
unknown,49939/udp,0.001004,,,
unknown,49945/udp,0.001004,,,
unknown,49984/udp,0.001004,,,
unknown,49986/udp,0.001004,,,
unknown,49990/udp,0.001004,,,
unknown,49998/udp,0.001004,,,
unknown,50009/udp,0.001004,,,
unknown,50024/udp,0.001004,,,
unknown,50041/udp,0.001004,,,
unknown,50049/udp,0.001004,,,
unknown,50085/udp,0.001004,,,
unknown,50122/udp,0.001004,,,
unknown,50127/udp,0.001004,,,
unknown,50143/udp,0.001004,,,
unknown,50149/udp,0.001004,,,
unknown,50163/udp,0.001004,,,
unknown,50239/udp,0.001004,,,
unknown,50273/udp,0.001004,,,
unknown,50296/udp,0.001004,,,
unknown,50300/udp,0.001004,,,
unknown,50345/udp,0.001004,,,
unknown,50349/udp,0.001004,,,
unknown,50376/udp,0.001004,,,
unknown,50409/udp,0.001004,,,
unknown,50420/udp,0.001004,,,
unknown,50427/udp,0.001004,,,
unknown,50447/udp,0.001004,,,
unknown,50474/udp,0.001004,,,
unknown,50523/udp,0.001004,,,
unknown,50573/udp,0.001004,,,
unknown,50574/udp,0.001004,,,
unknown,50579/udp,0.001004,,,
unknown,50620/udp,0.001004,,,
unknown,50622/udp,0.001004,,,
unknown,50649/udp,0.001004,,,
unknown,50722/udp,0.001004,,,
unknown,50756/udp,0.001004,,,
unknown,50896/udp,0.001004,,,
unknown,50900/udp,0.001004,,,
unknown,50904/udp,0.001004,,,
unknown,50913/udp,0.001004,,,
unknown,50990/udp,0.001004,,,
unknown,51013/udp,0.001004,,,
unknown,51014/udp,0.001004,,,
unknown,51020/udp,0.001004,,,
unknown,51120/udp,0.001004,,,
unknown,51143/udp,0.001004,,,
unknown,51167/udp,0.001004,,,
unknown,51172/udp,0.001004,,,
unknown,51193/udp,0.001004,,,
unknown,51211/udp,0.001004,,,
unknown,51225/udp,0.001004,,,
unknown,51267/udp,0.001004,,,
unknown,51280/udp,0.001004,,,
unknown,51323/udp,0.001004,,,
unknown,51383/udp,0.001004,,,
unknown,51400/udp,0.001004,,,
unknown,51407/udp,0.001004,,,
unknown,51427/udp,0.001004,,,
unknown,51471/udp,0.001004,,,
unknown,51477/udp,0.001004,,,
unknown,51544/udp,0.001004,,,
unknown,51581/udp,0.001004,,,
unknown,51589/udp,0.001004,,,
unknown,51649/udp,0.001004,,,
unknown,51710/udp,0.001004,,,
unknown,51781/udp,0.001004,,,
unknown,51843/udp,0.001004,,,
unknown,51847/udp,0.001004,,,
unknown,51894/udp,0.001004,,,
unknown,51903/udp,0.001004,,,
unknown,52006/udp,0.001004,,,
unknown,52089/udp,0.001004,,,
unknown,52130/udp,0.001004,,,
unknown,52138/udp,0.001004,,,
unknown,52155/udp,0.001004,,,
unknown,52220/udp,0.001004,,,
unknown,52224/udp,0.001004,,,
unknown,52227/udp,0.001004,,,
unknown,52254/udp,0.001004,,,
unknown,52333/udp,0.001004,,,
unknown,52364/udp,0.001004,,,
unknown,52412/udp,0.001004,,,
unknown,52516/udp,0.001004,,,
unknown,52571/udp,0.001004,,,
unknown,52582/udp,0.001004,,,
unknown,52649/udp,0.001004,,,
unknown,52674/udp,0.001004,,,
unknown,52706/udp,0.001004,,,
unknown,52713/udp,0.001004,,,
unknown,52762/udp,0.001004,,,
unknown,52772/udp,0.001004,,,
unknown,52792/udp,0.001004,,,
unknown,52813/udp,0.001004,,,
unknown,52861/udp,0.001004,,,
unknown,52945/udp,0.001004,,,
unknown,53023/udp,0.001004,,,
unknown,53084/udp,0.001004,,,
unknown,53126/udp,0.001004,,,
unknown,53161/udp,0.001004,,,
unknown,53182/udp,0.001004,,,
unknown,53212/udp,0.001004,,,
unknown,53228/udp,0.001004,,,
unknown,53249/udp,0.001004,,,
unknown,53279/udp,0.001004,,,
unknown,53286/udp,0.001004,,,
unknown,53367/udp,0.001004,,,
unknown,53396/udp,0.001004,,,
unknown,53403/udp,0.001004,,,
unknown,53433/udp,0.001004,,,
unknown,53460/udp,0.001004,,,
unknown,53554/udp,0.001004,,,
unknown,53651/udp,0.001004,,,
unknown,53830/udp,0.001004,,,
unknown,53880/udp,0.001004,,,
unknown,53940/udp,0.001004,,,
unknown,53987/udp,0.001004,,,
unknown,53996/udp,0.001004,,,
unknown,54023/udp,0.001004,,,
unknown,54027/udp,0.001004,,,
unknown,54040/udp,0.001004,,,
unknown,54045/udp,0.001004,,,
unknown,54055/udp,0.001004,,,
unknown,54126/udp,0.001004,,,
unknown,54259/udp,0.001004,,,
unknown,54264/udp,0.001004,,,
unknown,54267/udp,0.001004,,,
unknown,54296/udp,0.001004,,,
unknown,54298/udp,0.001004,,,
unknown,54324/udp,0.001004,,,
unknown,54349/udp,0.001004,,,
unknown,54375/udp,0.001004,,,
unknown,54398/udp,0.001004,,,
unknown,54513/udp,0.001004,,,
unknown,54521/udp,0.001004,,,
unknown,54531/udp,0.001004,,,
unknown,54607/udp,0.001004,,,
unknown,54627/udp,0.001004,,,
unknown,54653/udp,0.001004,,,
unknown,54676/udp,0.001004,,,
unknown,54722/udp,0.001004,,,
unknown,54747/udp,0.001004,,,
unknown,54758/udp,0.001004,,,
unknown,54812/udp,0.001004,,,
unknown,54848/udp,0.001004,,,
unknown,54939/udp,0.001004,,,
unknown,54946/udp,0.001004,,,
unknown,54952/udp,0.001004,,,
unknown,54993/udp,0.001004,,,
unknown,55034/udp,0.001004,,,
unknown,55124/udp,0.001004,,,
unknown,55156/udp,0.001004,,,
unknown,55205/udp,0.001004,,,
unknown,55267/udp,0.001004,,,
unknown,55316/udp,0.001004,,,
unknown,55352/udp,0.001004,,,
